ID,name,composer,unitPrice,album_ID,genre_ID
1807,Through The Never,"James Hetfield, Lars Ulrich and Kirk Hammett",0.99,148,3
1808,Nothing Else Matters,Ulrich,0.99,148,3
1809,Of Wolf And Man,"James Hetfield, Lars Ulrich and Kirk Hammett",0.99,148,3
1810,The God That Failed,Ulrich,0.99,148,3
1811,My Friend Of Misery,"James Hetfield, Lars Ulrich and Jason Newsted",0.99,148,3
1812,The Struggle Within,Ulrich,0.99,148,3
1813,Helpless,Harris/Tatler,0.99,149,3
1814,The Small Hours,Holocaust,0.99,149,3
1815,The Wait,Killing Joke,0.99,149,3
1816,Crash Course In Brain Surgery,Bourge/Phillips/Shelley,0.99,149,3
1817,Last Caress/Green Hell,Danzig,0.99,149,3
1818,Am I Evil?,Harris/Tatler,0.99,149,3
1819,Blitzkrieg,Jones/Sirotto/Smith,0.99,149,3
1820,Breadfan,Bourge/Phillips/Shelley,0.99,149,3
1821,The Prince,Harris/Tatler,0.99,149,3
1822,Stone Cold Crazy,Deacon/May/Mercury/Taylor,0.99,149,3
1823,So What,Culmer/Exalt,0.99,149,3
1824,Killing Time,Sweet Savage,0.99,149,3
1825,Overkill,Clarke/Kilmister/Tayler,0.99,149,3
1826,Damage Case,Clarke/Farren/Kilmister/Tayler,0.99,149,3
1827,Stone Dead Forever,Clarke/Kilmister/Tayler,0.99,149,3
1828,Too Late Too Late,Clarke/Kilmister/Tayler,0.99,149,3
1829,Hit The Lights,"James Hetfield, Lars Ulrich",0.99,150,3
1830,The Four Horsemen,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,150,3
1831,Motorbreath,James Hetfield,0.99,150,3
1832,Jump In The Fire,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,150,3
1833,(Anesthesia) Pulling Teeth,Cliff Burton,0.99,150,3
1834,Whiplash,"James Hetfield, Lars Ulrich",0.99,150,3
1835,Phantom Lord,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,150,3
1836,No Remorse,"James Hetfield, Lars Ulrich",0.99,150,3
1837,Seek & Destroy,"James Hetfield, Lars Ulrich",0.99,150,3
1838,Metal Militia,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99,150,3
1839,Ain't My Bitch,"James Hetfield, Lars Ulrich",0.99,151,3
1840,2 X 4,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1841,The House Jack Built,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1842,Until It Sleeps,"James Hetfield, Lars Ulrich",0.99,151,3
1843,King Nothing,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1844,Hero Of The Day,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1845,Bleeding Me,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1846,Cure,"James Hetfield, Lars Ulrich",0.99,151,3
1847,Poor Twisted Me,"James Hetfield, Lars Ulrich",0.99,151,3
1848,Wasted My Hate,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1849,Mama Said,"James Hetfield, Lars Ulrich",0.99,151,3
1850,Thorn Within,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99,151,3
1851,Ronnie,"James Hetfield, Lars Ulrich",0.99,151,3
1852,The Outlaw Torn,"James Hetfield, Lars Ulrich",0.99,151,3
1853,Battery,J.Hetfield/L.Ulrich,0.99,152,3
1854,Master Of Puppets,K.Hammett,0.99,152,3
1855,The Thing That Should Not Be,K.Hammett,0.99,152,3
1856,Welcome Home (Sanitarium),K.Hammett,0.99,152,3
1857,Disposable Heroes,J.Hetfield/L.Ulrich,0.99,152,3
1858,Leper Messiah,C.Burton,0.99,152,3
1859,Orion,K.Hammett,0.99,152,3
1860,Damage Inc.,K.Hammett,0.99,152,3
1861,Fuel,"Hetfield, Ulrich, Hammett",0.99,153,3
1862,The Memory Remains,"Hetfield, Ulrich",0.99,153,3
1863,Devil's Dance,"Hetfield, Ulrich",0.99,153,3
1864,The Unforgiven II,"Hetfield, Ulrich, Hammett",0.99,153,3
1865,Better Than You,"Hetfield, Ulrich",0.99,153,3
1866,Slither,"Hetfield, Ulrich, Hammett",0.99,153,3
1867,Carpe Diem Baby,"Hetfield, Ulrich, Hammett",0.99,153,3
1868,Bad Seed,"Hetfield, Ulrich, Hammett",0.99,153,3
1869,Where The Wild Things Are,"Hetfield, Ulrich, Newsted",0.99,153,3
1870,Prince Charming,"Hetfield, Ulrich",0.99,153,3
1871,Low Man's Lyric,"Hetfield, Ulrich",0.99,153,3
1872,Attitude,"Hetfield, Ulrich",0.99,153,3
1873,Fixxxer,"Hetfield, Ulrich, Hammett",0.99,153,3
1874,Fight Fire With Fire,Metallica,0.99,154,3
1875,Ride The Lightning,Metallica,0.99,154,3
1876,For Whom The Bell Tolls,Metallica,0.99,154,3
1877,Fade To Black,Metallica,0.99,154,3
1878,Trapped Under Ice,Metallica,0.99,154,3
1879,Escape,Metallica,0.99,154,3
1880,Creeping Death,Metallica,0.99,154,3
1881,The Call Of Ktulu,Metallica,0.99,154,3
1882,Frantic,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1883,St. Anger,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1884,Some Kind Of Monster,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1885,Dirty Window,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1886,Invisible Kid,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1887,My World,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1888,Shoot Me Again,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1889,Sweet Amber,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1890,The Unnamed Feeling,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1891,Purify,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1892,All Within My Hands,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99,155,3
1893,Blackened,"James Hetfield, Lars Ulrich & Jason Newsted",0.99,156,3
1894,...And Justice For All,"James Hetfield, Lars Ulrich & Kirk Hammett",0.99,156,3
1895,Eye Of The Beholder,"James Hetfield, Lars Ulrich & Kirk Hammett",0.99,156,3
1896,One,James Hetfield & Lars Ulrich,0.99,156,3
1897,The Shortest Straw,James Hetfield and Lars Ulrich,0.99,156,3
1898,Harvester Of Sorrow,James Hetfield and Lars Ulrich,0.99,156,3
1899,The Frayed Ends Of Sanity,"James Hetfield, Lars Ulrich and Kirk Hammett",0.99,156,3
1900,To Live Is To Die,"James Hetfield, Lars Ulrich and Cliff Burton",0.99,156,3
1901,Dyers Eve,"James Hetfield, Lars Ulrich and Kirk Hammett",0.99,156,3
1902,Springsville,J. Carisi,0.99,157,2
1903,The Maids Of Cadiz,L. Delibes,0.99,157,2
1904,The Duke,Dave Brubeck,0.99,157,2
1905,My Ship,"Ira Gershwin, Kurt Weill",0.99,157,2
1906,Miles Ahead,"Miles Davis, Gil Evans",0.99,157,2
1907,Blues For Pablo,Gil Evans,0.99,157,2
1908,New Rhumba,A. Jamal,0.99,157,2
1909,The Meaning Of The Blues,"R. Troup, L. Worth",0.99,157,2
1910,Lament,J.J. Johnson,0.99,157,2
1911,I Don't Wanna Be Kissed (By Anyone But You),"H. Spina, J. Elliott",0.99,157,2
1912,Springsville (Alternate Take),J. Carisi,0.99,157,2
1913,Blues For Pablo (Alternate Take),Gil Evans,0.99,157,2
1914,The Meaning Of The Blues/Lament (Alternate Take),"J.J. Johnson/R. Troup, L. Worth",0.99,157,2
1915,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),"H. Spina, J. Elliott",0.99,157,2
1916,Coração De Estudante,"Wagner Tiso, Milton Nascimento",0.99,158,7
1917,A Noite Do Meu Bem,Dolores Duran,0.99,158,7
1918,Paisagem Na Janela,"Lô Borges, Fernando Brant",0.99,158,7
1919,Cuitelinho,Folclore,0.99,158,7
1920,Caxangá,"Milton Nascimento, Fernando Brant",0.99,158,7
1921,Nos Bailes Da Vida,"Milton Nascimento, Fernando Brant",0.99,158,7
1922,Menestrel Das Alagoas,"Milton Nascimento, Fernando Brant",0.99,158,7
1923,Brasil,"Milton Nascimento, Fernando Brant",0.99,158,7
1924,Canção Do Novo Mundo,"Beto Guedes, Ronaldo Bastos",0.99,158,7
1925,Um Gosto De Sol,"Milton Nascimento, Ronaldo Bastos",0.99,158,7
1926,Solar,"Milton Nascimento, Fernando Brant",0.99,158,7
1927,Para Lennon E McCartney,"Lô Borges, Márcio Borges, Fernando Brant",0.99,158,7
1928,"Maria, Maria","Milton Nascimento, Fernando Brant",0.99,158,7
1929,Minas,"Milton Nascimento, Caetano Veloso",0.99,159,7
1930,"Fé Cega, Faca Amolada","Milton Nascimento, Ronaldo Bastos",0.99,159,7
1931,Beijo Partido,Toninho Horta,0.99,159,7
1932,Saudade Dos Aviões Da Panair (Conversando No Bar),"Milton Nascimento, Fernando Brant",0.99,159,7
1933,Gran Circo,"Milton Nascimento, Márcio Borges",0.99,159,7
1934,Ponta de Areia,"Milton Nascimento, Fernando Brant",0.99,159,7
1935,Trastevere,"Milton Nascimento, Ronaldo Bastos",0.99,159,7
1936,Idolatrada,"Milton Nascimento, Fernando Brant",0.99,159,7
1937,Leila (Venha Ser Feliz),Milton Nascimento,0.99,159,7
1938,Paula E Bebeto,"Milton Nascimento, Caetano Veloso",0.99,159,7
1939,Simples,Nelson Angelo,0.99,159,7
1940,Norwegian Wood,"John Lennon, Paul McCartney",0.99,159,7
1941,Caso Você Queira Saber,"Beto Guedes, Márcio Borges",0.99,159,7
1942,Ace Of Spades,Clarke/Kilmister/Taylor,0.99,160,3
1943,Love Me Like A Reptile,Clarke/Kilmister/Taylor,0.99,160,3
1944,Shoot You In The Back,Clarke/Kilmister/Taylor,0.99,160,3
1945,Live To Win,Clarke/Kilmister/Taylor,0.99,160,3
1946,Fast And Loose,Clarke/Kilmister/Taylor,0.99,160,3
1947,(We Are) The Road Crew,Clarke/Kilmister/Taylor,0.99,160,3
1948,Fire Fire,Clarke/Kilmister/Taylor,0.99,160,3
1949,Jailbait,Clarke/Kilmister/Taylor,0.99,160,3
1950,Dance,Clarke/Kilmister/Taylor,0.99,160,3
1951,Bite The Bullet,Clarke/Kilmister/Taylor,0.99,160,3
1952,The Chase Is Better Than The Catch,Clarke/Kilmister/Taylor,0.99,160,3
1953,The Hammer,Clarke/Kilmister/Taylor,0.99,160,3
1954,Dirty Love,Clarke/Kilmister/Taylor,0.99,160,3
1955,Please Don't Touch,Heath/Robinson,0.99,160,3
1956,Emergency,Dufort/Johnson/McAuliffe/Williams,0.99,160,3
1957,Kir Royal,Mônica Marianno,0.99,161,16
1958,O Que Vai Em Meu Coração,Mônica Marianno,0.99,161,16
1959,Aos Leões,Mônica Marianno,0.99,161,16
1960,Dois Índios,Mônica Marianno,0.99,161,16
1961,Noite Negra,Mônica Marianno,0.99,161,16
1962,Beijo do Olhar,Mônica Marianno,0.99,161,16
1963,É Fogo,Mônica Marianno,0.99,161,16
1964,Já Foi,Mônica Marianno,0.99,161,16
1965,Só Se For Pelo Cabelo,Mônica Marianno,0.99,161,16
1966,No Clima,Mônica Marianno,0.99,161,16
1967,A Moça e a Chuva,Mônica Marianno,0.99,161,16
1968,Demorou!,Mônica Marianno,0.99,161,16
1969,Bitter Pill,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,0.99,162,3
1970,Enslaved,Mick Mars/Nikki Sixx/Tommy Lee,0.99,162,3
1971,"Girls, Girls, Girls",Mick Mars/Nikki Sixx/Tommy Lee,0.99,162,3
1972,Kickstart My Heart,Nikki Sixx,0.99,162,3
1973,Wild Side,Nikki Sixx/Tommy Lee/Vince Neil,0.99,162,3
1974,Glitter,Bryan Adams/Nikki Sixx/Scott Humphrey,0.99,162,3
1975,Dr. Feelgood,Mick Mars/Nikki Sixx,0.99,162,3
1976,Same Ol' Situation,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,0.99,162,3
1977,Home Sweet Home,Nikki Sixx/Tommy Lee/Vince Neil,0.99,162,3
1978,Afraid,Nikki Sixx,0.99,162,3
1979,Don't Go Away Mad (Just Go Away),Mick Mars/Nikki Sixx,0.99,162,3
1980,Without You,Mick Mars/Nikki Sixx,0.99,162,3
1981,Smokin' in The Boys Room,Cub Coda/Michael Lutz,0.99,162,3
1982,Primal Scream,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,0.99,162,3
1983,Too Fast For Love,Nikki Sixx,0.99,162,3
1984,Looks That Kill,Nikki Sixx,0.99,162,3
1985,Shout At The Devil,Nikki Sixx,0.99,162,3
1986,Intro,Kurt Cobain,0.99,163,1
1987,School,Kurt Cobain,0.99,163,1
1988,Drain You,Kurt Cobain,0.99,163,1
1989,Aneurysm,Nirvana,0.99,163,1
1990,Smells Like Teen Spirit,Nirvana,0.99,163,1
1991,Been A Son,Kurt Cobain,0.99,163,1
1992,Lithium,Kurt Cobain,0.99,163,1
1993,Sliver,Kurt Cobain,0.99,163,1
1994,Spank Thru,Kurt Cobain,0.99,163,1
1995,Scentless Apprentice,Nirvana,0.99,163,1
1996,Heart-Shaped Box,Kurt Cobain,0.99,163,1
1997,Milk It,Kurt Cobain,0.99,163,1
1998,Negative Creep,Kurt Cobain,0.99,163,1
1999,Polly,Kurt Cobain,0.99,163,1
2000,Breed,Kurt Cobain,0.99,163,1
2001,Tourette's,Kurt Cobain,0.99,163,1
2002,Blew,Kurt Cobain,0.99,163,1
2003,Smells Like Teen Spirit,Kurt Cobain,0.99,164,1
2004,In Bloom,Kurt Cobain,0.99,164,1
2005,Come As You Are,Kurt Cobain,0.99,164,1
2006,Breed,Kurt Cobain,0.99,164,1
2007,Lithium,Kurt Cobain,0.99,164,1
2008,Polly,Kurt Cobain,0.99,164,1
2009,Territorial Pissings,Kurt Cobain,0.99,164,1
2010,Drain You,Kurt Cobain,0.99,164,1
2011,Lounge Act,Kurt Cobain,0.99,164,1
2012,Stay Away,Kurt Cobain,0.99,164,1
2013,On A Plain,Kurt Cobain,0.99,164,1
2014,Something In The Way,Kurt Cobain,0.99,164,1
2015,Time,,0.99,165,1
2016,P.S.Apareça,,0.99,165,1
2017,Sangue Latino,,0.99,165,1
2018,Folhas Secas,,0.99,165,1
2019,Poeira,,0.99,165,1
2020,Mágica,,0.99,165,1
2021,Quem Mata A Mulher Mata O Melhor,,0.99,165,1
2022,Mundaréu,,0.99,165,1
2023,O Braço Da Minha Guitarra,,0.99,165,1
2024,Deus,,0.99,165,1
2025,Mãe Terra,,0.99,165,1
2026,Às Vezes,,0.99,165,1
2027,Menino De Rua,,0.99,165,1
2028,Prazer E Fé,,0.99,165,1
2029,Elza,,0.99,165,1
2030,Requebra,,0.99,166,7
2031,Nossa Gente (Avisa Là),,0.99,166,7
2032,Olodum - Alegria Geral,,0.99,166,7
2033,Madagáscar Olodum,,0.99,166,7
2034,Faraó Divindade Do Egito,,0.99,166,7
2035,Todo Amor (Asas Da Liberdade),,0.99,166,7
2036,Denúncia,,0.99,166,7
2037,"Olodum, A Banda Do Pelô",,0.99,166,7
2038,Cartao Postal,,0.99,166,7
2039,Jeito Faceiro,,0.99,166,7
2040,Revolta Olodum,,0.99,166,7
2041,Reggae Odoyá,,0.99,166,7
2042,Protesto Do Olodum (Ao Vivo),,0.99,166,7
2043,Olodum - Smile (Instrumental),,0.99,166,7
2044,Vulcão Dub - Fui Eu,Bi Ribeira/Herbert Vianna/João Barone,0.99,167,7
2045,O Trem Da Juventude,Herbert Vianna,0.99,167,7
2046,Manguetown,Chico Science/Dengue/Lúcio Maia,0.99,167,7
2047,"Um Amor, Um Lugar",Herbert Vianna,0.99,167,7
2048,Bora-Bora,Herbert Vianna,0.99,167,7
2049,Vai Valer,Herbert Vianna,0.99,167,7
2050,I Feel Good (I Got You) - Sossego,James Brown/Tim Maia,0.99,167,7
2051,Uns Dias,Herbert Vianna,0.99,167,7
2052,Sincero Breu,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,0.99,167,7
2053,Meu Erro,Herbert Vianna,0.99,167,7
2054,Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,0.99,167,7
2055,Brasília 5:31,Herbert Vianna,0.99,167,7
2056,Tendo A Lua,Herbert Vianna/Tet Tillett,0.99,167,7
2057,Que País É Este,Renato Russo,0.99,167,7
2058,Navegar Impreciso,Herbert Vianna,0.99,167,7
2059,Feira Moderna,Beto Guedes/Fernando Brant/L Borges,0.99,167,7
2060,Tequila - Lourinha Bombril (Parate Y Mira),Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,0.99,167,7
2061,Vamo Batê Lata,Herbert Vianna,0.99,167,7
2062,Life During Wartime,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,0.99,167,7
2063,Nebulosa Do Amor,Herbert Vianna,0.99,167,7
2064,Caleidoscópio,Herbert Vianna,0.99,167,7
2065,Trac Trac,Fito Paez/Herbert Vianna,0.99,168,7
2066,Tendo A Lua,Herbert Vianna/Tetê Tillet,0.99,168,7
2067,Mensagen De Amor (2000),Herbert Vianna,0.99,168,7
2068,Lourinha Bombril,Bahiano/Diego Blanco/Herbert Vianna,0.99,168,7
2069,La Bella Luna,Herbert Vianna,0.99,168,7
2070,Busca Vida,Herbert Vianna,0.99,168,7
2071,Uma Brasileira,Carlinhos Brown/Herbert Vianna,0.99,168,7
2072,Luis Inacio (300 Picaretas),Herbert Vianna,0.99,168,7
2073,Saber Amar,Herbert Vianna,0.99,168,7
2074,Ela Disse Adeus,Herbert Vianna,0.99,168,7
2075,O Amor Nao Sabe Esperar,Herbert Vianna,0.99,168,7
2076,Aonde Quer Que Eu Va,Herbert Vianna/Paulo Sérgio Valle,0.99,168,7
2077,Caleidoscópio,,0.99,169,7
2078,Óculos,,0.99,169,7
2079,Cinema Mudo,,0.99,169,7
2080,Alagados,,0.99,169,7
2081,Lanterna Dos Afogados,,0.99,169,7
2082,Melô Do Marinheiro,,0.99,169,7
2083,Vital E Sua Moto,,0.99,169,7
2084,O Beco,,0.99,169,7
2085,Meu Erro,,0.99,169,7
2086,Perplexo,,0.99,169,7
2087,Me Liga,,0.99,169,7
2088,Quase Um Segundo,,0.99,169,7
2089,Selvagem,,0.99,169,7
2090,Romance Ideal,,0.99,169,7
2091,Será Que Vai Chover?,,0.99,169,7
2092,SKA,,0.99,169,7
2093,Bark at the Moon,O. Osbourne,0.99,170,1
2094,I Don't Know,"B. Daisley, O. Osbourne & R. Rhoads",0.99,171,1
2095,Crazy Train,"B. Daisley, O. Osbourne & R. Rhoads",0.99,171,1
2096,Flying High Again,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",0.99,172,1
2097,"Mama, I'm Coming Home","L. Kilmister, O. Osbourne & Z. Wylde",0.99,173,1
2098,No More Tears,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",0.99,173,1
2099,I Don't Know,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2100,Crazy Train,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2101,Believer,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2102,Mr. Crowley,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2103,Flying High Again,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",0.99,174,3
2104,Relvelation (Mother Earth),"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2105,Steal Away (The Night),"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2106,Suicide Solution (With Guitar Solo),"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2107,Iron Man,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99,174,3
2108,Children Of The Grave,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99,174,3
2109,Paranoid,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99,174,3
2110,Goodbye To Romance,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2111,No Bone Movies,"O. Osbourne, R. Daisley, R. Rhoads",0.99,174,3
2112,Dee,R. Rhoads,0.99,174,3
2113,Shining In The Light,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2114,When The World Was Young,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2115,Upon A Golden Horse,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2116,Blue Train,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2117,Please Read The Letter,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2118,Most High,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2119,Heart In Your Hand,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2120,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2121,Burning Up,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2122,When I Was A Child,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2123,House Of Love,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2124,Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99,175,1
2125,United Colours,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2126,Slug,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2127,Your Blue Room,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2128,Always Forever Now,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2129,A Different Kind Of Blue,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2130,Beach Sequence,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2131,Miss Sarajevo,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2132,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2133,One Minute Warning,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2134,Corpse (These Chains Are Way Too Long),"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2135,Elvis Ate America,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2136,Plot 180,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2137,Theme From The Swan,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2138,Theme From Let's Go Native,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99,176,10
2139,Wrathchild,Steve Harris,0.99,177,1
2140,Killers,Paul Di'Anno/Steve Harris,0.99,177,1
2141,Prowler,Steve Harris,0.99,177,1
2142,Murders In The Rue Morgue,Steve Harris,0.99,177,1
2143,Women In Uniform,Greg Macainsh,0.99,177,1
2144,Remember Tomorrow,Paul Di'Anno/Steve Harris,0.99,177,1
2145,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,0.99,177,1
2146,Running Free,Paul Di'Anno/Steve Harris,0.99,177,1
2147,Phantom Of The Opera,Steve Harris,0.99,177,1
2148,Iron Maiden,Steve Harris,0.99,177,1
2149,Corduroy,Pearl Jam & Eddie Vedder,0.99,178,1
2150,Given To Fly,Eddie Vedder & Mike McCready,0.99,178,1
2151,"Hail, Hail",Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,0.99,178,1
2152,Daughter,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,0.99,178,1
2153,Elderly Woman Behind The Counter In A Small Town,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,0.99,178,1
2154,Untitled,Pearl Jam,0.99,178,1
2155,MFC,Eddie Vedder,0.99,178,1
2156,Go,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,0.99,178,1
2157,Red Mosquito,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,0.99,178,1
2158,Even Flow,Stone Gossard & Eddie Vedder,0.99,178,1
2159,Off He Goes,Eddie Vedder,0.99,178,1
2160,Nothingman,Jeff Ament & Eddie Vedder,0.99,178,1
2161,Do The Evolution,Eddie Vedder & Stone Gossard,0.99,178,1
2162,Better Man,Eddie Vedder,0.99,178,1
2163,Black,Stone Gossard & Eddie Vedder,0.99,178,1
2164,F*Ckin' Up,Neil Young,0.99,178,1
2165,Life Wasted,Stone Gossard,0.99,179,4
2166,World Wide Suicide,Eddie Vedder,0.99,179,4
2167,Comatose,Mike McCready & Stone Gossard,0.99,179,4
2168,Severed Hand,Eddie Vedder,0.99,179,4
2169,Marker In The Sand,Mike McCready,0.99,179,4
2170,Parachutes,Stone Gossard,0.99,179,4
2171,Unemployable,Matt Cameron & Mike McCready,0.99,179,4
2172,Big Wave,Jeff Ament,0.99,179,4
2173,Gone,Eddie Vedder,0.99,179,4
2174,Wasted Reprise,Stone Gossard,0.99,179,4
2175,Army Reserve,Jeff Ament,0.99,179,4
2176,Come Back,Eddie Vedder & Mike McCready,0.99,179,4
2177,Inside Job,Eddie Vedder & Mike McCready,0.99,179,4
2178,Can't Keep,Eddie Vedder,0.99,180,1
2179,Save You,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,0.99,180,1
2180,Love Boat Captain,Eddie Vedder,0.99,180,1
2181,Cropduster,Matt Cameron,0.99,180,1
2182,Ghost,Jeff Ament,0.99,180,1
2183,I Am Mine,Eddie Vedder,0.99,180,1
2184,Thumbing My Way,Eddie Vedder,0.99,180,1
2185,You Are,Matt Cameron,0.99,180,1
2186,Get Right,Matt Cameron,0.99,180,1
2187,Green Disease,Eddie Vedder,0.99,180,1
2188,Help Help,Jeff Ament,0.99,180,1
2189,Bushleager,Stone Gossard,0.99,180,1
2190,1/2 Full,Jeff Ament,0.99,180,1
2191,Arc,Pearl Jam,0.99,180,1
2192,All or None,Stone Gossard,0.99,180,1
2193,Once,Stone Gossard,0.99,181,1
2194,Evenflow,Stone Gossard,0.99,181,1
2195,Alive,Stone Gossard,0.99,181,1
2196,Why Go,Jeff Ament,0.99,181,1
2197,Black,Dave Krusen/Stone Gossard,0.99,181,1
2198,Jeremy,Jeff Ament,0.99,181,1
2199,Oceans,Jeff Ament/Stone Gossard,0.99,181,1
2200,Porch,Eddie Vedder,0.99,181,1
2201,Garden,Jeff Ament/Stone Gossard,0.99,181,1
2202,Deep,Jeff Ament/Stone Gossard,0.99,181,1
2203,Release,Jeff Ament/Mike McCready/Stone Gossard,0.99,181,1
2204,Go,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,182,1
2205,Animal,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,182,1
2206,Daughter,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,182,1
2207,Glorified G,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,182,1
2208,Dissident,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99,182,1
